batsman,bowler,ball,run,avg,runs,balls
JJ van der Wath,Harbhajan Singh,3,1,1.15,46,40
JA Morkel,Harbhajan Singh,4,6,1.38834951456,572,412
JA Morkel,Harbhajan Singh,5,1,1.38834951456,572,412
JJ van der Wath,Harbhajan Singh,6,1,1.15,46,40
JJ van der Wath,S Sreesanth,1,4,1.15,46,40
JJ van der Wath,S Sreesanth,2,2,1.15,46,40
JJ van der Wath,S Sreesanth,3,1,1.15,46,40
JA Morkel,S Sreesanth,4,0,1.38834951456,572,412
JJ van der Wath,S Sreesanth,5,0,1.15,46,40
JJ van der Wath,S Sreesanth,6,2,1.15,46,40
RJ Peterson,Harbhajan Singh,1,0,1.08771929825,124,114
RJ Peterson,Harbhajan Singh,2,1,1.08771929825,124,114
JJ van der Wath,Harbhajan Singh,3,1,1.15,46,40
RJ Peterson,Harbhajan Singh,4,0,1.08771929825,124,114
RJ Peterson,Harbhajan Singh,5,2,1.08771929825,124,114
RJ Peterson,Harbhajan Singh,6,1,1.08771929825,124,114
RJ Peterson,IK Pathan,1,0,1.08771929825,124,114
RJ Peterson,IK Pathan,2,0,1.08771929825,124,114
RJ Peterson,IK Pathan,3,1,1.08771929825,124,114
JJ van der Wath,IK Pathan,4,1,1.15,46,40
RJ Peterson,IK Pathan,5,1,1.08771929825,124,114
JJ van der Wath,IK Pathan,6,2,1.15,46,40
RJ Peterson,Harbhajan Singh,1,1,1.08771929825,124,114
JJ van der Wath,Harbhajan Singh,2,1,1.15,46,40
RJ Peterson,Harbhajan Singh,3,1,1.08771929825,124,114
JJ van der Wath,Harbhajan Singh,4,2,1.15,46,40
JJ van der Wath,Harbhajan Singh,5,1,1.15,46,40
RJ Peterson,Harbhajan Singh,6,0,1.08771929825,124,114
JJ van der Wath,Harbhajan Singh,7,0,1.15,46,40
R Telemachus,SR Tendulkar,1,2,1.66666666667,5,3
R Telemachus,SR Tendulkar,2,1,1.66666666667,5,3
T Henderson,SR Tendulkar,3,0,0.0,0,2
T Henderson,SR Tendulkar,4,0,0.0,0,2
CK Langeveldt,SR Tendulkar,5,0,0.5,4,8
R Telemachus,SR Tendulkar,6,2,1.66666666667,5,3
V Sehwag,JJ van der Wath,1,0,1.38732394366,394,284
V Sehwag,JJ van der Wath,2,4,1.38732394366,394,284
V Sehwag,JJ van der Wath,3,0,1.38732394366,394,284
V Sehwag,JJ van der Wath,4,0,1.38732394366,394,284
V Sehwag,JJ van der Wath,5,0,1.38732394366,394,284
V Sehwag,JJ van der Wath,6,0,1.38732394366,394,284
SR Tendulkar,CK Langeveldt,1,0,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,2,0,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,3,0,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,4,0,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,5,2,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,6,0,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,7,0,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,8,0,0.769230769231,10,13
V Sehwag,JJ van der Wath,1,0,1.38732394366,394,284
V Sehwag,JJ van der Wath,2,0,1.38732394366,394,284
V Sehwag,JJ van der Wath,3,0,1.38732394366,394,284
V Sehwag,JJ van der Wath,4,0,1.38732394366,394,284
V Sehwag,JJ van der Wath,5,0,1.38732394366,394,284
V Sehwag,JJ van der Wath,6,0,1.38732394366,394,284
V Sehwag,JJ van der Wath,7,0,1.38732394366,394,284
SR Tendulkar,CK Langeveldt,1,4,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,2,0,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,3,4,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,4,0,0.769230769231,10,13
SR Tendulkar,CK Langeveldt,5,0,0.769230769231,10,13
D Mongia,CK Langeveldt,6,0,0.844444444444,38,45
V Sehwag,JJ van der Wath,1,4,1.38732394366,394,284
V Sehwag,JJ van der Wath,2,0,1.38732394366,394,284
D Mongia,JJ van der Wath,3,0,0.844444444444,38,45
D Mongia,JJ van der Wath,4,2,0.844444444444,38,45
D Mongia,JJ van der Wath,5,0,0.844444444444,38,45
D Mongia,JJ van der Wath,6,0,0.844444444444,38,45
V Sehwag,R Telemachus,1,1,1.38732394366,394,284
D Mongia,R Telemachus,2,4,0.844444444444,38,45
D Mongia,R Telemachus,3,0,0.844444444444,38,45
D Mongia,R Telemachus,4,0,0.844444444444,38,45
D Mongia,R Telemachus,5,0,0.844444444444,38,45
D Mongia,R Telemachus,6,0,0.844444444444,38,45
V Sehwag,T Henderson,1,0,1.38732394366,394,284
V Sehwag,T Henderson,2,0,1.38732394366,394,284
V Sehwag,T Henderson,3,6,1.38732394366,394,284
V Sehwag,T Henderson,4,4,1.38732394366,394,284
V Sehwag,T Henderson,5,1,1.38732394366,394,284
D Mongia,T Henderson,6,0,0.844444444444,38,45
V Sehwag,R Telemachus,1,4,1.38732394366,394,284
V Sehwag,R Telemachus,2,2,1.38732394366,394,284
V Sehwag,R Telemachus,3,0,1.38732394366,394,284
V Sehwag,R Telemachus,4,0,1.38732394366,394,284
V Sehwag,R Telemachus,5,0,1.38732394366,394,284
V Sehwag,R Telemachus,6,1,1.38732394366,394,284
D Mongia,R Telemachus,7,0,0.844444444444,38,45
V Sehwag,T Henderson,1,2,1.38732394366,394,284
V Sehwag,T Henderson,2,4,1.38732394366,394,284
V Sehwag,T Henderson,3,0,1.38732394366,394,284
V Sehwag,T Henderson,4,1,1.38732394366,394,284
D Mongia,T Henderson,5,0,0.844444444444,38,45
D Mongia,T Henderson,6,1,0.844444444444,38,45
D Mongia,CK Langeveldt,1,0,0.844444444444,38,45
D Mongia,CK Langeveldt,2,0,0.844444444444,38,45
D Mongia,CK Langeveldt,3,0,0.844444444444,38,45
D Mongia,CK Langeveldt,4,4,0.844444444444,38,45
D Mongia,CK Langeveldt,5,1,0.844444444444,38,45
MS Dhoni,CK Langeveldt,6,0,1.12450331126,849,755
D Mongia,T Henderson,1,2,0.844444444444,38,45
D Mongia,T Henderson,2,0,0.844444444444,38,45
D Mongia,T Henderson,3,4,0.844444444444,38,45
D Mongia,T Henderson,4,0,0.844444444444,38,45
D Mongia,T Henderson,5,0,0.844444444444,38,45
D Mongia,T Henderson,6,0,0.844444444444,38,45
MS Dhoni,CK Langeveldt,1,0,1.12450331126,849,755
KD Karthik,CK Langeveldt,2,0,1.0989010989,100,91
D Mongia,CK Langeveldt,3,0,0.844444444444,38,45
D Mongia,CK Langeveldt,4,2,0.844444444444,38,45
D Mongia,CK Langeveldt,5,1,0.844444444444,38,45
KD Karthik,CK Langeveldt,6,0,1.0989010989,100,91
D Mongia,T Henderson,1,0,0.844444444444,38,45
D Mongia,T Henderson,2,0,0.844444444444,38,45
D Mongia,T Henderson,3,1,0.844444444444,38,45
KD Karthik,T Henderson,4,1,1.0989010989,100,91
D Mongia,T Henderson,5,0,0.844444444444,38,45
D Mongia,T Henderson,6,4,0.844444444444,38,45
KD Karthik,JA Morkel,1,1,1.0989010989,100,91
D Mongia,JA Morkel,2,0,0.844444444444,38,45
D Mongia,JA Morkel,3,0,0.844444444444,38,45
D Mongia,JA Morkel,4,6,0.844444444444,38,45
D Mongia,JA Morkel,5,1,0.844444444444,38,45
KD Karthik,JA Morkel,6,0,1.0989010989,100,91
D Mongia,R Telemachus,1,1,0.844444444444,38,45
KD Karthik,R Telemachus,2,0,1.0989010989,100,91
KD Karthik,R Telemachus,3,0,1.0989010989,100,91
KD Karthik,R Telemachus,4,4,1.0989010989,100,91
KD Karthik,R Telemachus,5,0,1.0989010989,100,91
KD Karthik,R Telemachus,6,0,1.0989010989,100,91
D Mongia,JA Morkel,1,1,0.844444444444,38,45
KD Karthik,JA Morkel,2,0,1.0989010989,100,91
KD Karthik,JA Morkel,3,0,1.0989010989,100,91
KD Karthik,JA Morkel,4,1,1.0989010989,100,91
D Mongia,JA Morkel,5,1,0.844444444444,38,45
KD Karthik,JA Morkel,6,1,1.0989010989,100,91
KD Karthik,R Telemachus,1,4,1.0989010989,100,91
KD Karthik,R Telemachus,2,1,1.0989010989,100,91
D Mongia,R Telemachus,3,1,0.844444444444,38,45
KD Karthik,R Telemachus,4,1,1.0989010989,100,91
D Mongia,R Telemachus,5,1,0.844444444444,38,45
KD Karthik,R Telemachus,6,2,1.0989010989,100,91
D Mongia,RJ Peterson,1,0,0.844444444444,38,45
D Mongia,RJ Peterson,2,0,0.844444444444,38,45
D Mongia,RJ Peterson,3,0,0.844444444444,38,45
KD Karthik,RJ Peterson,4,1,1.0989010989,100,91
SK Raina,RJ Peterson,5,1,1.29195088677,947,733
KD Karthik,RJ Peterson,6,0,1.0989010989,100,91
KD Karthik,JJ van der Wath,1,4,1.0989010989,100,91
KD Karthik,JJ van der Wath,2,1,1.0989010989,100,91
SK Raina,JJ van der Wath,3,1,1.29195088677,947,733
KD Karthik,JJ van der Wath,4,0,1.0989010989,100,91
KD Karthik,JJ van der Wath,5,1,1.0989010989,100,91
SK Raina,JJ van der Wath,6,0,1.29195088677,947,733
KD Karthik,RJ Peterson,1,6,1.0989010989,100,91
KD Karthik,RJ Peterson,2,0,1.0989010989,100,91
KD Karthik,RJ Peterson,3,1,1.0989010989,100,91
SK Raina,RJ Peterson,4,1,1.29195088677,947,733
KD Karthik,RJ Peterson,5,1,1.0989010989,100,91
BB McCullum,WPUJC Vaas,1,0,1.31854590265,2140,1623
BB McCullum,WPUJC Vaas,2,1,1.31854590265,2140,1623
SP Fleming,WPUJC Vaas,3,0,1.26436781609,110,87
SP Fleming,WPUJC Vaas,4,1,1.26436781609,110,87
BB McCullum,WPUJC Vaas,5,0,1.31854590265,2140,1623
BB McCullum,WPUJC Vaas,6,6,1.31854590265,2140,1623
SP Fleming,MF Maharoof,1,4,1.26436781609,110,87
SP Fleming,MF Maharoof,2,4,1.26436781609,110,87
SP Fleming,MF Maharoof,3,4,1.26436781609,110,87
SP Fleming,MF Maharoof,4,1,1.26436781609,110,87
BB McCullum,MF Maharoof,5,4,1.31854590265,2140,1623
BB McCullum,MF Maharoof,6,0,1.31854590265,2140,1623
SP Fleming,WPUJC Vaas,1,0,1.26436781609,110,87
SP Fleming,WPUJC Vaas,2,1,1.26436781609,110,87
BB McCullum,WPUJC Vaas,3,0,1.31854590265,2140,1623
BB McCullum,WPUJC Vaas,4,1,1.31854590265,2140,1623
SP Fleming,WPUJC Vaas,5,2,1.26436781609,110,87
SP Fleming,WPUJC Vaas,6,0,1.26436781609,110,87
BB McCullum,CRD Fernando,1,4,1.31854590265,2140,1623
BB McCullum,CRD Fernando,2,1,1.31854590265,2140,1623
SP Fleming,CRD Fernando,3,4,1.26436781609,110,87
SP Fleming,CRD Fernando,4,0,1.26436781609,110,87
SP Fleming,CRD Fernando,5,1,1.26436781609,110,87
BB McCullum,CRD Fernando,6,6,1.31854590265,2140,1623
SP Fleming,WPUJC Vaas,1,0,1.26436781609,110,87
SP Fleming,WPUJC Vaas,2,0,1.26436781609,110,87
SP Fleming,WPUJC Vaas,3,2,1.26436781609,110,87
SP Fleming,WPUJC Vaas,4,2,1.26436781609,110,87
SP Fleming,WPUJC Vaas,5,2,1.26436781609,110,87
SP Fleming,WPUJC Vaas,6,4,1.26436781609,110,87
BB McCullum,CRD Fernando,1,1,1.31854590265,2140,1623
SP Fleming,CRD Fernando,2,4,1.26436781609,110,87
SP Fleming,CRD Fernando,3,1,1.26436781609,110,87
BB McCullum,CRD Fernando,4,0,1.31854590265,2140,1623
BB McCullum,CRD Fernando,5,0,1.31854590265,2140,1623
BB McCullum,CRD Fernando,6,1,1.31854590265,2140,1623
BB McCullum,M Muralitharan,1,6,1.31854590265,2140,1623
BB McCullum,M Muralitharan,2,0,1.31854590265,2140,1623
BB McCullum,M Muralitharan,3,6,1.31854590265,2140,1623
BB McCullum,M Muralitharan,4,1,1.31854590265,2140,1623
SP Fleming,M Muralitharan,5,1,1.26436781609,110,87
BB McCullum,M Muralitharan,6,0,1.31854590265,2140,1623
SP Fleming,MF Maharoof,1,0,1.26436781609,110,87
SP Fleming,MF Maharoof,2,0,1.26436781609,110,87
JEC Franklin,MF Maharoof,3,0,1.16331658291,463,398
JEC Franklin,MF Maharoof,4,1,1.16331658291,463,398
BB McCullum,MF Maharoof,5,1,1.31854590265,2140,1623
JEC Franklin,MF Maharoof,6,0,1.16331658291,463,398
BB McCullum,M Muralitharan,1,0,1.31854590265,2140,1623
JEC Franklin,M Muralitharan,2,0,1.16331658291,463,398
LRPL Taylor,M Muralitharan,3,1,1.15197568389,1137,987
JEC Franklin,M Muralitharan,4,0,1.16331658291,463,398
JEC Franklin,M Muralitharan,5,4,1.16331658291,463,398
JEC Franklin,M Muralitharan,6,0,1.16331658291,463,398
JEC Franklin,M Muralitharan,7,1,1.16331658291,463,398
JEC Franklin,MF Maharoof,1,0,1.16331658291,463,398
JEC Franklin,MF Maharoof,2,4,1.16331658291,463,398
JEC Franklin,MF Maharoof,3,0,1.16331658291,463,398
JEC Franklin,MF Maharoof,4,6,1.16331658291,463,398
JEC Franklin,MF Maharoof,5,1,1.16331658291,463,398
LRPL Taylor,MF Maharoof,6,0,1.15197568389,1137,987
JEC Franklin,M Muralitharan,1,0,1.16331658291,463,398
JEC Franklin,M Muralitharan,2,1,1.16331658291,463,398
LRPL Taylor,M Muralitharan,3,0,1.15197568389,1137,987
LRPL Taylor,M Muralitharan,4,0,1.15197568389,1137,987
LRPL Taylor,M Muralitharan,5,1,1.15197568389,1137,987
JEC Franklin,M Muralitharan,6,0,1.16331658291,463,398
LRPL Taylor,M Muralitharan,7,1,1.15197568389,1137,987
LRPL Taylor,ST Jayasuriya,1,0,1.15197568389,1137,987
LRPL Taylor,ST Jayasuriya,2,0,1.15197568389,1137,987
LRPL Taylor,ST Jayasuriya,3,1,1.15197568389,1137,987
JEC Franklin,ST Jayasuriya,4,0,1.16331658291,463,398
NJ Astle,ST Jayasuriya,5,1,1.07246376812,74,69
LRPL Taylor,ST Jayasuriya,6,0,1.15197568389,1137,987
NJ Astle,CRD Fernando,1,1,1.07246376812,74,69
LRPL Taylor,CRD Fernando,2,2,1.15197568389,1137,987
LRPL Taylor,CRD Fernando,3,4,1.15197568389,1137,987
LRPL Taylor,CRD Fernando,4,4,1.15197568389,1137,987
LRPL Taylor,CRD Fernando,5,2,1.15197568389,1137,987
LRPL Taylor,CRD Fernando,6,0,1.15197568389,1137,987
LRPL Taylor,ST Jayasuriya,1,1,1.15197568389,1137,987
NJ Astle,ST Jayasuriya,2,1,1.07246376812,74,69
LRPL Taylor,ST Jayasuriya,3,3,1.15197568389,1137,987
NJ Astle,ST Jayasuriya,4,1,1.07246376812,74,69
LRPL Taylor,ST Jayasuriya,5,1,1.15197568389,1137,987
NJ Astle,ST Jayasuriya,6,1,1.07246376812,74,69
NJ Astle,M Muralitharan,1,1,1.07246376812,74,69
LRPL Taylor,M Muralitharan,2,0,1.15197568389,1137,987
LRPL Taylor,M Muralitharan,3,0,1.15197568389,1137,987
LRPL Taylor,M Muralitharan,4,0,1.15197568389,1137,987
JAH Marshall,M Muralitharan,5,0,0.933333333333,14,15
JAH Marshall,M Muralitharan,6,0,0.933333333333,14,15
JAH Marshall,ST Jayasuriya,1,1,0.933333333333,14,15
NJ Astle,ST Jayasuriya,2,0,1.07246376812,74,69
NJ Astle,ST Jayasuriya,3,0,1.07246376812,74,69
NJ Astle,ST Jayasuriya,4,1,1.07246376812,74,69
JAH Marshall,ST Jayasuriya,5,0,0.933333333333,14,15
PD McGlashan,ST Jayasuriya,6,0,0.938461538462,61,65
PD McGlashan,ST Jayasuriya,7,0,0.938461538462,61,65
NJ Astle,DPMD Jayawardene,1,1,1.07246376812,74,69
PD McGlashan,DPMD Jayawardene,2,1,0.938461538462,61,65
NJ Astle,DPMD Jayawardene,3,4,1.07246376812,74,69
NJ Astle,DPMD Jayawardene,4,1,1.07246376812,74,69
PD McGlashan,DPMD Jayawardene,5,0,0.938461538462,61,65
PD McGlashan,DPMD Jayawardene,6,1,0.938461538462,61,65
PD McGlashan,ST Jayasuriya,1,1,0.938461538462,61,65
NJ Astle,ST Jayasuriya,2,6,1.07246376812,74,69
NJ Astle,ST Jayasuriya,3,0,1.07246376812,74,69
AR Adams,ST Jayasuriya,4,1,1.08333333333,13,12
PD McGlashan,ST Jayasuriya,5,0,0.938461538462,61,65
PD McGlashan,ST Jayasuriya,6,0,0.938461538462,61,65
PD McGlashan,LPC Silva,1,1,0.938461538462,61,65
AR Adams,LPC Silva,2,1,1.08333333333,13,12
PD McGlashan,LPC Silva,3,0,0.938461538462,61,65
PD McGlashan,LPC Silva,4,1,0.938461538462,61,65
AR Adams,LPC Silva,5,1,1.08333333333,13,12
PD McGlashan,LPC Silva,6,0,0.938461538462,61,65
AR Adams,WPUJC Vaas,1,2,1.08333333333,13,12
AR Adams,WPUJC Vaas,2,1,1.08333333333,13,12
SE Bond,WPUJC Vaas,3,0,1.0,21,21
SE Bond,WPUJC Vaas,4,0,1.0,21,21
MR Gillespie,WPUJC Vaas,5,2,0.65625,21,32
MR Gillespie,WPUJC Vaas,6,1,0.65625,21,32
WU Tharanga,SE Bond,1,0,1.0826446281,131,121
WU Tharanga,SE Bond,2,0,1.0826446281,131,121
ST Jayasuriya,SE Bond,3,4,1.24242424242,615,495
ST Jayasuriya,SE Bond,4,4,1.24242424242,615,495
ST Jayasuriya,SE Bond,5,0,1.24242424242,615,495
ST Jayasuriya,SE Bond,6,0,1.24242424242,615,495
WU Tharanga,JEC Franklin,1,0,1.0826446281,131,121
WU Tharanga,JEC Franklin,2,1,1.0826446281,131,121
ST Jayasuriya,JEC Franklin,3,0,1.24242424242,615,495
ST Jayasuriya,JEC Franklin,4,4,1.24242424242,615,495
ST Jayasuriya,JEC Franklin,5,4,1.24242424242,615,495
ST Jayasuriya,JEC Franklin,6,4,1.24242424242,615,495
ST Jayasuriya,JEC Franklin,7,0,1.24242424242,615,495
WU Tharanga,SE Bond,1,1,1.0826446281,131,121
ST Jayasuriya,SE Bond,2,0,1.24242424242,615,495
ST Jayasuriya,SE Bond,3,0,1.24242424242,615,495
ST Jayasuriya,SE Bond,4,0,1.24242424242,615,495
ST Jayasuriya,SE Bond,5,1,1.24242424242,615,495
WU Tharanga,SE Bond,6,1,1.0826446281,131,121
ST Jayasuriya,SE Bond,7,4,1.24242424242,615,495
WU Tharanga,JEC Franklin,1,2,1.0826446281,131,121
WU Tharanga,JEC Franklin,2,0,1.0826446281,131,121
WU Tharanga,JEC Franklin,3,1,1.0826446281,131,121
ST Jayasuriya,JEC Franklin,4,2,1.24242424242,615,495
ST Jayasuriya,JEC Franklin,5,0,1.24242424242,615,495
ST Jayasuriya,JEC Franklin,6,0,1.24242424242,615,495
WU Tharanga,SE Bond,1,0,1.0826446281,131,121
DPMD Jayawardene,SE Bond,2,1,1.27782646801,1458,1141
ST Jayasuriya,SE Bond,3,1,1.24242424242,615,495
DPMD Jayawardene,SE Bond,4,1,1.27782646801,1458,1141
ST Jayasuriya,SE Bond,5,4,1.24242424242,615,495
ST Jayasuriya,SE Bond,6,1,1.24242424242,615,495
ST Jayasuriya,AR Adams,1,0,1.24242424242,615,495
ST Jayasuriya,AR Adams,2,4,1.24242424242,615,495
ST Jayasuriya,AR Adams,3,6,1.24242424242,615,495
ST Jayasuriya,AR Adams,4,4,1.24242424242,615,495
ST Jayasuriya,AR Adams,5,4,1.24242424242,615,495
WU Tharanga,JEC Franklin,1,0,1.0826446281,131,121
WU Tharanga,JEC Franklin,2,0,1.0826446281,131,121
WU Tharanga,JEC Franklin,3,0,1.0826446281,131,121
DPMD Jayawardene,JEC Franklin,4,1,1.27782646801,1458,1141
CK Kapugedera,JEC Franklin,5,1,1.2027027027,356,296
DPMD Jayawardene,JEC Franklin,6,4,1.27782646801,1458,1141
DPMD Jayawardene,JEC Franklin,7,2,1.27782646801,1458,1141
CK Kapugedera,MJ Mason,1,0,1.2027027027,356,296
CK Kapugedera,MJ Mason,2,4,1.2027027027,356,296
CK Kapugedera,MJ Mason,3,0,1.2027027027,356,296
CK Kapugedera,MJ Mason,4,1,1.2027027027,356,296
DPMD Jayawardene,MJ Mason,5,2,1.27782646801,1458,1141
DPMD Jayawardene,MJ Mason,6,0,1.27782646801,1458,1141
DPMD Jayawardene,MJ Mason,7,0,1.27782646801,1458,1141
CK Kapugedera,JEC Franklin,1,0,1.2027027027,356,296
CK Kapugedera,JEC Franklin,2,6,1.2027027027,356,296
CK Kapugedera,JEC Franklin,3,0,1.2027027027,356,296
DPMD Jayawardene,JEC Franklin,4,0,1.27782646801,1458,1141
DPMD Jayawardene,JEC Franklin,5,0,1.27782646801,1458,1141
KC Sangakkara,JEC Franklin,6,0,1.15842414082,1382,1193
CK Kapugedera,MJ Mason,1,0,1.2027027027,356,296
CK Kapugedera,MJ Mason,2,0,1.2027027027,356,296
CK Kapugedera,MJ Mason,3,0,1.2027027027,356,296
CK Kapugedera,MJ Mason,4,0,1.2027027027,356,296
CK Kapugedera,MJ Mason,5,0,1.2027027027,356,296
CK Kapugedera,MJ Mason,6,0,1.2027027027,356,296
KC Sangakkara,MJ Mason,7,0,1.15842414082,1382,1193
KC Sangakkara,MJ Mason,8,0,1.15842414082,1382,1193
MS Atapattu,JEC Franklin,1,1,0.625,5,8
KC Sangakkara,JEC Franklin,2,1,1.15842414082,1382,1193
MS Atapattu,JEC Franklin,3,0,0.625,5,8
MS Atapattu,JEC Franklin,4,0,0.625,5,8
MS Atapattu,JEC Franklin,5,1,0.625,5,8
KC Sangakkara,JEC Franklin,6,1,1.15842414082,1382,1193
KC Sangakkara,MJ Mason,1,0,1.15842414082,1382,1193
KC Sangakkara,MJ Mason,2,0,1.15842414082,1382,1193
MS Atapattu,MJ Mason,3,1,0.625,5,8
KC Sangakkara,MJ Mason,4,4,1.15842414082,1382,1193
KC Sangakkara,MJ Mason,5,4,1.15842414082,1382,1193
KC Sangakkara,MJ Mason,6,0,1.15842414082,1382,1193
MS Atapattu,JEC Franklin,1,1,0.625,5,8
KC Sangakkara,JEC Franklin,2,1,1.15842414082,1382,1193
MS Atapattu,JEC Franklin,3,1,0.625,5,8
KC Sangakkara,JEC Franklin,4,0,1.15842414082,1382,1193
KC Sangakkara,JEC Franklin,5,1,1.15842414082,1382,1193
MS Atapattu,JEC Franklin,6,0,0.625,5,8
TM Dilshan,MR Gillespie,1,0,1.16830870279,1423,1218
TM Dilshan,MR Gillespie,2,1,1.16830870279,1423,1218
KC Sangakkara,MR Gillespie,3,0,1.15842414082,1382,1193
KC Sangakkara,MR Gillespie,4,1,1.15842414082,1382,1193
TM Dilshan,MR Gillespie,5,0,1.16830870279,1423,1218
TM Dilshan,MR Gillespie,6,0,1.16830870279,1423,1218
TM Dilshan,MR Gillespie,7,0,1.16830870279,1423,1218
KC Sangakkara,AR Adams,1,0,1.15842414082,1382,1193
KC Sangakkara,AR Adams,2,0,1.15842414082,1382,1193
LPC Silva,AR Adams,3,1,0.951086956522,175,184
TM Dilshan,AR Adams,4,0,1.16830870279,1423,1218
TM Dilshan,AR Adams,5,0,1.16830870279,1423,1218
TM Dilshan,AR Adams,6,0,1.16830870279,1423,1218
LPC Silva,MR Gillespie,1,0,0.951086956522,175,184
LPC Silva,MR Gillespie,2,0,0.951086956522,175,184
LPC Silva,MR Gillespie,3,1,0.951086956522,175,184
TM Dilshan,MR Gillespie,4,1,1.16830870279,1423,1218
LPC Silva,MR Gillespie,5,1,0.951086956522,175,184
TM Dilshan,MR Gillespie,6,0,1.16830870279,1423,1218
LPC Silva,AR Adams,1,1,0.951086956522,175,184
TM Dilshan,AR Adams,2,1,1.16830870279,1423,1218
LPC Silva,AR Adams,3,1,0.951086956522,175,184
HMCM Bandara,AR Adams,4,1,0.8,12,15
LPC Silva,AR Adams,5,0,0.951086956522,175,184
LPC Silva,AR Adams,6,1,0.951086956522,175,184
LPC Silva,MR Gillespie,1,0,0.951086956522,175,184
LPC Silva,MR Gillespie,2,0,0.951086956522,175,184
LPC Silva,MR Gillespie,3,1,0.951086956522,175,184
HMCM Bandara,MR Gillespie,4,0,0.8,12,15
SL Malinga,MR Gillespie,5,0,0.831325301205,69,83
SL Malinga,MR Gillespie,6,0,0.831325301205,69,83
LPC Silva,AR Adams,1,0,0.951086956522,175,184
LPC Silva,AR Adams,2,0,0.951086956522,175,184
LPC Silva,AR Adams,3,1,0.951086956522,175,184
SL Malinga,AR Adams,4,0,0.831325301205,69,83
SL Malinga,AR Adams,5,4,0.831325301205,69,83
SL Malinga,AR Adams,6,0,0.831325301205,69,83
LPC Silva,MR Gillespie,1,2,0.951086956522,175,184
LPC Silva,NJ Astle,2,1,0.951086956522,175,184
SL Malinga,NJ Astle,3,0,0.831325301205,69,83
SL Malinga,NJ Astle,4,0,0.831325301205,69,83
SL Malinga,NJ Astle,5,1,0.831325301205,69,83
LPC Silva,NJ Astle,6,1,0.951086956522,175,184
LPC Silva,AR Adams,1,0,0.951086956522,175,184
CRD Fernando,AR Adams,2,0,1.09090909091,24,22
CRD Fernando,AR Adams,3,0,1.09090909091,24,22
CRD Fernando,AR Adams,4,0,1.09090909091,24,22
CRD Fernando,AR Adams,5,0,1.09090909091,24,22
CRD Fernando,AR Adams,6,4,1.09090909091,24,22
CRD Fernando,AR Adams,7,4,1.09090909091,24,22
SL Malinga,NJ Astle,1,6,0.831325301205,69,83
SL Malinga,NJ Astle,2,1,0.831325301205,69,83
CRD Fernando,NJ Astle,3,1,1.09090909091,24,22
SL Malinga,NJ Astle,4,4,0.831325301205,69,83
SL Malinga,NJ Astle,5,2,0.831325301205,69,83
SL Malinga,NJ Astle,6,6,0.831325301205,69,83
CRD Fernando,JS Patel,1,1,1.09090909091,24,22
SL Malinga,JS Patel,2,0,0.831325301205,69,83
SL Malinga,JS Patel,3,1,0.831325301205,69,83
CRD Fernando,JS Patel,4,0,1.09090909091,24,22
CRD Fernando,JS Patel,5,2,1.09090909091,24,22
CRD Fernando,JS Patel,6,4,1.09090909091,24,22
SL Malinga,NJ Astle,1,1,0.831325301205,69,83
CRD Fernando,NJ Astle,2,1,1.09090909091,24,22
SL Malinga,NJ Astle,3,1,0.831325301205,69,83
CRD Fernando,NJ Astle,4,4,1.09090909091,24,22
CRD Fernando,NJ Astle,5,0,1.09090909091,24,22
CRD Fernando,NJ Astle,6,0,1.09090909091,24,22
SL Malinga,JS Patel,1,0,0.831325301205,69,83
SL Malinga,JS Patel,2,0,0.831325301205,69,83
BB McCullum,SL Malinga,1,0,1.31854590265,2140,1623
BB McCullum,SL Malinga,2,0,1.31854590265,2140,1623
BB McCullum,SL Malinga,3,4,1.31854590265,2140,1623
BB McCullum,SL Malinga,4,0,1.31854590265,2140,1623
BB McCullum,SL Malinga,5,0,1.31854590265,2140,1623
BB McCullum,SL Malinga,6,4,1.31854590265,2140,1623
SP Fleming,PDRL Perera,1,0,1.26436781609,110,87
SP Fleming,PDRL Perera,2,0,1.26436781609,110,87
SP Fleming,PDRL Perera,3,1,1.26436781609,110,87
BB McCullum,PDRL Perera,4,4,1.31854590265,2140,1623
BB McCullum,PDRL Perera,5,0,1.31854590265,2140,1623
BB McCullum,PDRL Perera,6,0,1.31854590265,2140,1623
BB McCullum,PDRL Perera,7,4,1.31854590265,2140,1623
BB McCullum,PDRL Perera,8,4,1.31854590265,2140,1623
SP Fleming,SL Malinga,1,0,1.26436781609,110,87
SP Fleming,SL Malinga,2,0,1.26436781609,110,87
SP Fleming,SL Malinga,3,0,1.26436781609,110,87
BB McCullum,SL Malinga,4,0,1.31854590265,2140,1623
BB McCullum,SL Malinga,5,2,1.31854590265,2140,1623
BB McCullum,SL Malinga,6,0,1.31854590265,2140,1623
